selling_proposition,price,discount,goods_title,rank_title,rank_sub,color_count
40,3.11,0.45,Men Summer Flip Flops Beach Sandals Anti-Slip Casual Flat Shoes High Quality Slippers Home Slippers For Men,,,
,8.8,0.28,Women's Fashionable Casual Flat Heel Sandals,,,
2500,1.7,0.29,"6pcs/3pairs Black High Heel Shoe Heel Protectors, Noise Reduction, Slip Resistance, Rub Resistance",,,
1300,20.8,0.21,"Women Minimalist Espadrille Ankle Strap Sandals, Vacation Faux Suede Wedge Sandals",,,
200,18.6,0.21,Simple Style Square Toe Fashionable Women Mid-Heel Sandals With One Strap,,,
40,5.75,0.58,Rhinestone Decor Flats,,,
,18.9,0.17,"Wide Fit Women New Plus Size Metal Decoration Flat Mule Shoe, Simple Style Slip-On Loafer",9,In Apricot Wide Fit Shoes,4
300,11.17,0.48,Mens Black Trainers Running Shoes Leisure Sneakers Walking Gym Tennis Shoes Lightweight Sports Outdoor Fitness Jogging Fashionable Sneakers,,,
1200,20.2,0.2,"Charming Ladies Black Rhinestone Thin Heel Sandals, Leg Tie Design Rhinestone Decorated Square Toe Thin High Heel Sandals.",,,15
,12.7,0.21,"Women Gold Color Metallic Tie Leg Design Thong Sandals, Flat Glamorous Sandals For Party",8,In Gold Women Flat Sandals,5
,30.9,0.2,"Zipper Side Point Toe Chunky Heeled Classic Boots, Coffee Brown Elegant Pure Color Classic Boots",7,in High Heel Women Knee-High Boots,10
1100,17.6,0.2,"Women's Floral Print Wedge Heel High Platform Sandals With Ankle Strap, Large Size",,,
50,15.3,0.21,"Women Knot Decor Metallic Flat Sandals, Fashion Fabric Slingback Sandals",,,
2100,20.79,0.21,"Women Minimalist Clear Sculptural Heeled Ankle Strap Sandals, Fashion Sandals",,,17
,12.87,0.01,"SHUZIA Women'S Fashionable Flat Sandals Slippers, Versatile Style",6,In Brown Women Flat Sandals,4
,8.8,0.21,"White Thick Bottom Increase Women's Slipper, EVA Lightweight Outdoor Sandal, Indoor Anti-Skid Soft Flip Flops For Women",,,
,20.2,0.25,"Men's Fashionable And Simple Casual Sports Shoes, Non-Slip Canvas Sneakers With Breathable Design, Ideal For Students",1,In Brown Men Sneakers,
,21.9,0.19,Sequins Decor Tie Leg Design Stiletto Heeled Strappy Pumps,,,
100,1.7,0.37,9pcs Heart-shaped Women Shoe Charms For Decoration,,,
10,2.3,0.28,"1 Pair Flat Foot Insole, Arch Support Orthotic Insole, Add Thick High Arch Support, Half Size Insert",,,
,9,0.24,"Women's Vintage Western Style Toe Ring Sandals, 2024 New Summer Plus Size Buckle Detail Flat Sandals , Beach Vacation Anti-Slip Wild Fashionable Cool Simple Nature Flat Sandals",2,In Camel Women Shoes,5
,8.1,0.21,"Women's Summer Fashion Flat Sandals, Beach Cute Slippers, Simple Yellow Color Solid Color Flip Flops",7,In Yellow Women Flat Sandals,4
5000,13.72,0.02,Double Buckle Cork Footbed Slide Sandals,,,8
2500,11.89,0.34,Womens Slide Sandals Cork Footbed With Comfort Arch Support Straps Adjustable Buckle Slip On Sandals,,,4
1200,8.15,0.22,"Korean Version Women Flat Sandals Casual Open Toe Slippers, Spring/Summer New Braided Roman Style Flat Outdoor Sandals, Fashionable Flats Suitable For Dresses. Perfect For Beach, Resort, Apartment, Navy Blue, Flat, One-Word Buckle, Black, Orange, White, Yellow, Purple, Grey, Gold, Silver, Blue, Green, Rose Red, Brown, French Leopard Print, Formal Shoes, Bohemian Style, Toe Clip Sandals, Navy Blue, Loafers, Comfortable Beach Thick-Soled Flat Shoes, Tied With Shiny Rhinestone Slides, Mule Shoes, Slippers.",,,18
100,8.1,0.21,"Women  Thick-Bottom Anti-Skid Elastic Adjustable Sandals, Fashionable And Easy To Clean White Sandals",,,
,10.2,0.5,"Women's Casual Breathable Mesh Sneakers, Spring & Autumn Fashionable Sports Shoes For Work And Running, White Low-Top Flat Shoes With Thin Strap",,,
,6.48,0.4,"European And American Style  Green Color Block Toe-Loop Sandals, Fashionable And Casual Flat Outdoor Anti-Skid Beach Party Sandals",,,
10,8.5,0.55,Bow Decor Ballet Flats,,,
100,22.5,0.2,Black Cross Straps Hollow Out Waterproof Platform Sandals For Women With Thin Heels,,,
200,10.42,0.58,"2024 Spring/Autumn New Korean-Style Women's Thick-Soled Sneakers For Students, Breathable And Non-Slip Flat Shoes With Shoelaces",,,
,2.1,0.3,"15/30/40/50Pcs  Series Random Shoe Charms For Shoe DIY Decoration Premium Quality Popular Charms Accessories Bubble Slides Sandals, PVC Shoe Decorations Beach Bag Accessories Great Gift For Teens Men Women And Adults",10,In Multicolor Shoe Accessories,
2100,20.1,0.21,"Women Clear Strap Stiletto Heeled Ankle Strap Sandals, Fashion Summer Heeled Sandals",,,
,9.7,0.2,"Women's Fashion Thick Bottom Slippers, Height-Increasing Home Anti-Slip Slippers, Casual Outdoor Beach Soft Sole Shoes",,,
,32.9,0.2,"Fashionable Square-Toed Thick Heeled Western Style Embroidery Boots, Cowboy Boots For Women",4,in Women Over-the-Knee Boots,7
400,7,0.21,"Women's Woven Braided Flip Flops, Round Toe Casual Toe Post Summer Shoes, Lightweight Outdoor Beach Sandals",,,4
,14.98,0.5,"Women Minimalist Side Zipper Slouchy Boots, Fashion Outdoor Boots",9,In Brown Women Knee-High Boots,9
,10.59,0.42,"Trendy Buckle Flat Slippers, Beach Style, Unisex, Outdoor Casual Open Toe Sandals For Summer Vacation",1,In Brown Men Shoes,8
,19.79,0.21,Buckle Detail Chunky Heeled Slingback Pumps,9,In Camel Women Pumps,
,20.71,0.38,"Men's Korean Style Low-Cut Sneakers, Casual Sports Shoes",6,in Men Sneakers,
2000,9.9,0.21,"Summer Strap Sandals, Casual Slippers For Vacation And Leisure",,,
30,4,0.26,"50pcs Colored Cartoon Random Shoe Decorations Accessories Charms For Clogs  Bubble Slides Sandals, Gift Idea For Birthday Christmas  Halloween Party Favors",,,
900,21.38,0.21,"Women Black Minimalist Wedge Slide Sandals, Open Toe Sandals For Daily",,,20
600,4.6,0.25,Cherry Embroidered Fluffy Bedroom Slippers,,,
3300,9.8,0.23,"Women's Elastic Round Toe Flat Sandals With Studs On The Back, Hollow Out Toe Slippers, Outdoor Flat Slides",,,15
,21.7,0.17,Wide Fit Women's Summer New Simple Style Chunky Heel Hollow Out Square Toe Plus Size Pumps,2,in Mid Heel Wide Fit Pumps,
600,1.5,0.32,"2pairs Minimalist Heel Anti Wear Stickers, Black Polyester Elegant For Pumps",,,
,18.7,0.2,Pointed Toe Colorblock Slim High Heel Mules Sandals For Women,7,In Mint Green Women Shoes,17
,3.6,0.25,"Open Toe Fluffy Slippers For Women, Four Seasons Indoor House Shoes, Soft And Warm",6,in Women Slippers Below $4.99,
10,2.3,0.28,"19pcs New Arrival Lovely Pink Series Environmental PVC Material Easy To Disassemble And Match Personalized Durable Multifunctional Shoe Decoration Shoe Buckle Shoe Flower Shoe Accessory Shoe DIY Suitable For Sandals, Slippers, Men's Shoes, Women's Shoes, Casual Shoes, Wooden Sandals, Plus Size Shoes, Flat Slippers, Flat Shoes, Hollow Shoes, Children's Shoes, Sports Shoes, Garden Shoes, Beach Shoes, Beach Bags, Shoes, Flat Shoes, For Boys, Girls, Teens, Men, Women, Couples, Adults, Parties, Dates, Love, Birthdays, Holidays, Valentine's Day, Christmas, Thanksgiving, Easter, Various Festival Parties, Exquisite Surprise Gift, Essential For Home And Travel",,,
90,13.4,0.21,Women's Fashionable Open Toe Round Toe Metal Strap Comfortable Flat Sandals With One-Buckle Ankle Strap,,,20
,17.5,0.21,"Women Clear Strap Chunky Heeled Sandals, Fashion Summer PVC Mule Sandals",8,In Apricot Women Heeled Sandals,
5800,5.6,0.21,"Women Minimalist Ribbed Strap Slides, Fashionable Open Toe Flat Sandals",,,6
800,1.3,0.35,"1pair Elastic No-tie Shoelaces, White, Ideal For Sneakers, Sports Shoes",,,
60,11.97,0.51,Women's Platform Wedge Slip On Sandals Comfortable Memory  Soft Foam Slippers Flat Slope Heel Sandals,,,
200,1.2,0.37,"Heel Pads For Shoes, Self-Adhesive Heel Grips Inserts, Protect Heel From Rubbing, Improve Comfort And Fit",,,
,10.5,0.21,"Women's Diamante Decorated Flip Flops, Colorful Diamante Decorated Flip Flops, Fashionable And Comfortable Beach Anti-Slip Sandals",6,In Apricot Women Flat Sandals,
100,18.2,0.21,"Women's Apricot Open Toe Stiletto High Heel Sandals, Sexy Party, Fashionable And Simple, Comfortable, Easy To Wear, Elevates Height And Lengthens Legs",,,20
10,2.9,0.26,20pcs Cartoon Shoe Charms For Shoes Decoration Charms,,,
,20.1,0.21,Coffee Brown Suede Fashionable Women's High Heeled Sandals,7,In Coffee Brown Women Heeled Sandals,22
300,19.7,0.21,"Women Ruched Tie Leg Design Chunky Heeled Strappy Sandals, Fashion Summer Heeled Sandals",,,
300,13.6,0.2,"Women Square Toe Chunky Heel Slippers, Fashionable Outwear Slim Mid-Heel Sandals",,,4
1100,6.9,0.2,"Women Minimalist Thong Sandals, Fashion Summer Flat Sandals",,,5
,11.5,0.21,"Bohemian Style Beaded Flat Sandals For Women, Summer New Arrival Comfortable Black Shoes For Vacation",,,
,11.76,0.28,Women Fashionable Casual All-Match Lightweight Woven  Rope Platform Wedge Sandals,8,In Black Women Wedges & Flatform,18
200,14.3,0.26,"Women's Retro Handmade Braided Rope One-Strap Sandals With Stylish Woven Edge & Lightweight Soft Sole, Perfect For Daily Casual Indoor & Outdoor Living",,,
,2.33,0.37,Restoration Yellowing & Oxidation Prevention Pen,,,
200,6.85,0.57,Mens Slip on Shoes Loafers Casual Sneakers Lightweight Male Flats Work Gym Shoes Footwear Chaussure Homme,,,4
1100,30.6,0.21,"Women Knot Decor Platform Chunky Heeled Sandals, Elegant Apricot Canvas Ankle Strap Sandals",,,5
,23,0,"SHEIN SHUZIA Women Wide Fit Minimalist Chunky Heeled Ankle Strap Sandals, Elegant Summer Heeled Sandals",2,in High Heel Wide Fit Shoes,4
100,5.3,0.24,"Women Minimalist Cross Strap Fluffy Bedroom Slippers, Fabric Fashion Slippers Black",,,9
40,24.99,0.5,SHOESMALL Men's Fashionable And Versatile Business Loafers Casual Slip On Shoes Soft Penny Loafers For Men Lightweight Driving Boat Shoes,,,5
,19.1,0.25,Men's Light Brown Comfortable Slip On Loafers Lace Up Design Boat Shoes,3,In Brown Men Loafers,
700,6.48,0.46,SHUZIA Patent Closed Toe Court Ballet Flats,,,5
,15.7,0.2,"Women Minimalist Stiletto Heeled Thong Sandals, Fashion Summer Heeled Sandals",10,In Black Women Heeled Sandals,19
70,5.87,0.31,"New Summer Fashion Anti-Skid Flat Sandals For Women, Black Color And Popular Mesh Design",,,
80,9,0.25,SHUZIA Ladies Simple Daily Open Toe Flat Sandals,,,
1000,16.03,0.24,"New Black Platform Wedge Sandals For Summer Casual, Holiday, Travel, Daily Outdoor And Beach Wear",,,5
1700,13.7,0.17,"Women's Casual Soft Classic Round Toe Canvas Flat Shoes, Comfortable And Versatile",,,4
10,21.61,0.1,"CUCCOO BIZCHIC Woman Shoes Chain Decor Chunky Heeled Mule Sandals, Fashion Summer Heeled Sandals For Spring And Summer Vacation Shoes Summer Sale",,,
300,33.7,0.2,Women's Knee High Boots,,,
400,7.3,0.21,Women Flip Flops Slippers Summer Anti-Slip Multi-Color Beach Shoes,,,7
,16.2,0.21,"Women Graphic Stiletto Heeled Sandals, Glamorous Summer Glitter Mule Sandals",7,In Multicolor Women Heeled Sandals,23
,16.3,0.25,"Men Metal Detail Slip-on Dress Loafers, Business Office Black Dress Shoes",4,In Black Men Loafers,
300,20.7,0.21,Women White Shoes Low Top Lace-Up Sneakers Comfortable Sport Shoes Ladies Flat Shoes Versatile For Shopping White And Brown Color Matching,,,
300,17.68,0.35,Women Faux Suede Glitter Chunky Heeled Black Ankle Strap Pumps,,,
,5.9,0.24,2023 Fashionable And Comfortable Women's Flip Flops/sandals,2,in Women Slippers Below $3.99,
100,9.99,0.41,Womens Softy Flat Sandals Cork Footbed Slides Adjustable Buckled Slip On Slippers Open Toe,,,
,7.4,0.26,"Men's EVA Slippers, Thick & Soft Lightweight Sole, Feels Like Walking On A Sponge In Summer, Indoor Anti-Odor House Bathroom Sandals, Men's Beach Slip-Resistant Outdoor Oversized Flip Flops, Size 49",3,In Brown Men Flip Flops & Slides,
,2.56,0.65,"2.5cm Wedge Heel Women's Flip Flops With Printed Straps, Fashionable And Versatile Daily Casual Shoes, Eva Platform With Thick Sole For Comfortable Outdoor Beach Sandals",9,in Flat Women Shoes,
,2.68,0.71,"Men's Blue Slip-on Slipper, Korean Summer Fashion Trend Beach Shoes, Soft Non-slip Sole",6,In Blue Men Shoes,
,9.85,0.43,"Women Non-slip Breathable Lace Up Low Top Sneakers, Sporty Outdoor White Fabric Running Shoes",10,In White Women Road Running Shoes,
100,11.28,0.37,"New Spring Summer Autumn Flat Ballet Shoes, Low-Cut Soft Comfortable Lightweight Low Heel Bowknot Shoes For Grandma, Fashionable Work Shoes, Brown",,,9
90,3.65,0.53,Unisex Summer Bathroom Slippers Indoor Shower Shoes With Hollow Out Design And Water Drainage System,,,5
200,19.84,0.2,Women's Pointed Toe Chunky Heel Suede Pumps With Back Strap For Summer,,,7
100,15,0.18,Fringe Decor Point Toe Ballet Flats,,,
100,36.44,0.25,"Women And Men Star Graphic Skate Shoes Fashionable & Casual Sport Shoes For Women, Students, Sports Lovers",,,
,11.7,0.18,"Women's Pointed Toe Flat Slip-On Shoes, Backless, Knitted Upper Designed To Create Curved & Slim Look",,,
,5,0.46,Styleloop Women's Casual Crossed Flat Slippers With Fiber Sole For Relaxation,10,In Multicolor Women Slippers,
500,2.8,0.26,"22pcs Diy Metal Rivets For Punk Style Garden Shoes, Detachable Shoe Accessories Decorative Buckle",,,
1300,18.2,0.21,"Women's Fashionable & Comfortable & Simple Party High-Heeled Sandals, Golden Pointed Metal Embossed Strappy Stiletto Heels",,,12
300,22.77,0.01,SHUZIA Women Summer Casual Home Outdoor Holiday Wedge Heel Thick-Soled Sandals,,,
200,16.8,0.2,"Women Minimalist Slingback Pumps, Point Toe Sculptural Heeled Fashion Pumps",,,
50,2.5,0.29,"16pcs  Shoe Decorations Accessories Charms For Clogs  Bubble Slides Sandals, Gift Idea For Birthday Christmas Halloween Party Favors",,,
80,25.99,0,MOTF PREMIUM CASUAL AND COMFORTABLE SLIP-ON FLAT WOMEN'S SANDALS VACATION SHOES SUMMER,,,4
80,22.99,0.67,"Women's sports shoes with sloping heels and thick soles for outdoor comfort, breathability, fashion, and anti slip elderly shoes",,,5
70,13.5,0.25,CUCCOO CURVES Women's Wide Fit Fashionable Black Square-Toe Mary Jane Flat Shoes Plus Size Vacation Shoes Summer Sale,,,
600,32.7,0.2,Women's Casual Pointed Toe Western Embroidery Winter Fashion Boots Cowboy Boots,,,4
,12.8,0.2,White Butterfly Knot Women's Flat Sandals With Pleated Strap,,,
,2.6,0.28,Orthotic Insole Arch Support Flatfoot Orthopedic Insoles For Feet Ease Pressure Of Air Movement Damping Cushion Padding Insole,7,in EVA Shoes,
1300,4.24,0.64,"New Beaded Roman Style Tie-Up Flat Sandals With Soft Sole For Women, Casual And Outdoor",,,5
400,7.2,0.2,"Women's Summer Vacation Style Woven Bottom Flat Sandals, Beige Striped Flat Bottom Sandals",,,5
40,29.6,0.2,"Bohemian Style High-Heeled Backless Sandals, Green",,,
,11.9,0.21,2024 New Design Laser-Cut Chunky Heel & Raised Sole Sandals With Adjustable Buckle For Comfort,3,In Navy Blue Women Platforms & Wedge Sandals,5
800,19.9,0.21,"Fashionable Women's Thick-soled Sandals, Molded Sole Ankle Strap Women's Black Wedge Heel Platform Sandals",,,10
600,30.5,0.18,Embroidered Random Irregular Chunky Heel Riding Boots Western Style Women Fashion Boots,,,16
300,17.9,0.2,"Women Jewelled Decor Toe Post Ankle Strap Sandals, Glamorous Outdoor Thong Sandals",,,
400,19.1,0.2,"Women's High-Heeled Sandals, Gold Straps, Pointed Toe, Versatile, 11.5cm Bandage Sandals With Simple Metal Texture, Comfortable Dress/Formal/Vacation Shoes, High-Heeled, Wedding Shoes",,,
10,11.7,0.35,CUCCOO BIZCHIC Cuccoo Women\ High Heel Sandals,,,
90,20.4,0.18,"2024 Spring Summer New Mesh Personalized Metal Decorated Mary Jane Comfortable Flat Women's Shoes, Hollow Women's Shoes, With Single Character Buckle",,,
100,7.3,0.23,New Style Bow Knot Wedge Heels Women's Thick Bottom Eva Flip Flop,,,
,9.7,0.2,"Women's Square Toe Flat Slip-On Shoes, Casual Vintage Open Toe Summer Shoes, Various Outdoor Slide Sandals",,,
,22.88,0.2,"Floral Embroidery Detail Strappy Pumps, Multicolor Vacation Style Embroidery Floral Print High Heel Shoes For Women",8,In Multicolor Women Pumps,
600,12.3,0.21,Ladies' Simple Liner & Solid Color Flat Sandals,,,6
200,9.89,0.41,Womens Cork Footbed Slides Adjustable Buckled Slip On Slippers Open Toe Softy Flat Sandals,,,
200,5.1,0.24,"Two Tone Fluffy Bedroom Slippers,Winter Slippers Women's Home Indoor Non-Slip Warm Long Plush Soft Slippers.",,,
300,21.85,0.05,CUCCOO BIZCHIC Women Shoes Thick Sole Black Rhinestone Decor Ankle Strap Wedge Sandals For Summer Vacation Shoes Summer Sale,,,
,1.32,0.4,"7/14-Piece Cartoon Night Light Dinosaur Shoe Charms, Detachable Decoration For Shoe Decoration, Glow In The Dark.",,,
,14.5,0.2,Women's Fashionable Bowknot Ankle Strap Chunky Heel Sandals,,,
600,6.06,0.64,"2024 New Spring Men's Shoes, Korean Version, Lightweight Outdoor Sports Shoes With Front Tie, Breathable Chef Kitchen Work Shoes For Men",,,4
1200,4.77,0.63,"Women's Elastic Strap Round Toe Flat Sandals With Rivets, Hollow Out Toe Cap Anti-Slip Summer Sandals, Outdoor Flat Slippers",,,15
100,28.8,0.25,Men Rhinestone Decor Slip On Loafers,,,
1800,10.96,0.23,Women's Flat Sandals Cross Elastic Strap Open Toe Summer Sandals Simple & Comfortable Black Beach Shoes,,,13
10,12.6,0.4,"New Arrival Women's Versatile Flat Shoes With Pointed Toe, Pearl Decor And Side Cutouts, Ideal For Formal Occasions, Matches Well With Skirts, Pink.",,,
,20.72,0.2,"Women Two Tone Point Toe Pyramid Heeled Slingback Pumps, Elegant Outdoor Pumps",4,In Khaki Women Pumps,4
1800,10,0.2,"Women's Comfortable Beach Flip Flops, Summer Flat Sandals, Geometric Pattern Open Toe Shoes, Sport Sandals, Casual Beach Outdoor Sandals, Fashionable Outdoor Sandals",,,8
200,8.1,0.25,New Summer Women Flat Sandals Home Beach Flip Flops Roman Style Slippers,,,4
,18.1,0.2,CUCCOO BIZCHIC Women's High Heel Sandals For Summer Graduation Heels Prom Heels Vacation Shoes Summer Sale,2,In Brown Women Heeled Sandals,5
1100,15,0,SHUZIA Ladies' Solid Color Flat Furry Sandals,,,6
,5.65,0.47,"Women Fashionable Flat Sandals Spring/Summer Beach Non-Slip Cute Slippers With Stripe Pattern, Elegant One-Piece Slippers, Wide Fit One-Toed Cool Slippers",9,In Beige Wide Fit Shoes,
80,11.7,0.5,Color Block Lace-up Back Chunky Heels,,,
500,19.7,0.21,"Women White Fluffy Detail Mule Sandals, Elegant Stiletto Heeled Open Toe Sandals",,,4
10,8,0.6,SHUZIA Women Plus Size Brown Cross Strap Flat Sandals,,,
100,17.77,0.43,Turkey Feather Plush Ankle Strap Chunky Heels,,,
,34.2,0.2,"Fashionable Square Toe Chunky Heel Western Style Embroidered Boots, Cowboy Boots For Women",1,In Red Women Fashion Boots,7
100,15.2,0.05,CUCCOO CHICEST Woman Shoes Bow Decor Single Band Open Toe Slide Fashionable Black Outdoor Fabric Flat Sandals For Summer Vacation Shoes Summer Sale,,,
,20.4,0.17,"Wide Fit  Wedge Sandals, Woven Straps Round Toe Sandals, Ankle Strap Platform Sandals With Toe Ring, Outdoor Women's Brown Summer Sandals",,,
50,20.96,0.2,Women's Black Road Running Shoes With Front Tie & Thick Sole Design,,,
,19.2,0.2,CUCCOO SZL Olive Green Pu Vintage Women's Pointed High Heel Fashion Pump Shoes For Summer Graduation Heels Prom Heels Vacation Shoes Summer Sale,5,In Olive Green Women Shoes,
700,26.25,0.45,SHUZIA Point Toe Pull On Heeled Western Boots Cowboy Boots,,,8
300,20.1,0.21,"Women Chain Decor Crossover Strap Stiletto Heeled Ankle Strap Sandals, Fashion Summer Heeled Sandals",,,
30,13,0.23,"Women's Fashion Square-Toe Shallow-Mouth Buckle Flat Shoes, Burgundy Color Suitable For Autumn Parties And Casual Occasions",,,12
10,11.34,0.4,"Women's Outdoor Breathable Knitted Walking Sneakers With White Solid Color For Spring, Summer, And Autumn",,,4
2600,16.4,0.2,"Elegant Outdoors Flat Slippers for Women, Fringe Decor Plain Satin Open Toe Slide Sandals",,,14
,1.4,0.33,"1pair No-tie Shoelaces, White Polyester Unisex Accessories For Sneakers",10,In White Shoelaces,5
,20.39,0.18,"Women Minimalist Ankle Strap Espadrille Shoes, Vacation Faux Suede Court Wedges",9,in High Heel Women Wedges & Flatform,20
,16.26,0.25,"Women Buckle Decor Footbed Sandals, Flatform Fashion Sandals",1,In Dark Grey Women Shoes,21
800,20.7,0.1,CUCCOO BIZCHIC Stitch Detail Platform Loafer Shoes For Summer Vacation Shoes Summer Sale,,,
,35.9,0.14,"Women's Pointed Toe Pull-on Western Boots With Chunky High Heels In Embroidered & Suede Design, Fall/winter",4,In Apricot Women Fashion Boots,
900,19.7,0.21,"Women Tie Leg Design Espadrille Sandals, Vacation Faux Suede Strappy Wedge Sandals For Summer",,,6
700,10.6,0.2,2021 New Arrival Fashion Women Black Flat Sandals Ladies Roman Sandals,,,26
800,16.2,0.21,Women's Flat Sandals With Hollow Ankle Strap,,,
,25.3,0,Multi Strap Open Toe Chunky Heel Mules,,,
100,24.4,0.32,"Women Minimalist Side Zipper Chunky Heeled Fashion Boots, Elegant White Classic Boots",,,
30,12.63,0.37,White Bowknot Faux Pearl Decor Round Toe Shallow Mouth Platform Shoes,,,
,2,0,"Self-adhesive Sandals Insoles For Women, Summer, Anti-slip, Breathable, Sweat-absorbent, Thin Seven-point Insoles For High Heels",10,in Insoles,
4100,11.7,0.2,Women's Flat Sandals Large Size Fairy Flat Sandals Lightweight Beach Shoes White Sandals,,,24
70,11.75,0.53,Point Toe Buckle Decor Stiletto Heeled Ankle Strap Pumps,,,
3000,7.3,0.21,"Women's Faux Suede Strappy Sandals With Woven Bottom And Satin Covered Wedge Heel, Black, Summer And Beach Style",,,5
200,21.4,0.21,Casual Vacation Black Flat Sandals Slippers With Metallic Buckle Strap,,,4
2900,13,0,"SHUZIA All Time Bestseller Women's Beige Iconic ""H"" Cut-Out O'lan Perfect Replica Slide - , Timeless, Great Value",,,18
400,9.99,0.49,Womens Sandals Shoes Comfort Walking With Non Slip On Casual Summer Beach Shoes,,,
,6.4,0.24,"Women's Simple Striped Comfortable Slippers With Soft Non-Slip Sole, Quiet, Suitable For Shower, Striped Style, New Eva Solid Color Women's Slippers For Spring/Summer 2024",9,In Pink Women Slides,
2800,10.7,0.21,"Punk Black Sandals For Women, Studded Decor Slide Sandals",,,15
100,1.4,0.33,"1pair Transparent Silicone Toe Separators Cushions For Flip Flops, Thong Sandals, Toe Protectors",,,4
,13.2,0.2,"New Summer Women's Flower Wedge Sandals, Slip-Resistant Soft Sole Platform Sandals",,,
1100,13.53,0.1,Styleloop Woman Shoes Braided Detail Single Band Open Toe Comfortable Vacation Summer Outdoor Beige Fabric Flat Sandals For Summer Vacation Shoes Summer Sale Boho Feels,,,
,24.2,0.25,Mens Casual Shoes Sneakers Loafers Comfort Walking Shoes For Male Business Work Office Dress,3,In Black Dress Shoes,
1600,21.9,0.26,"Women Raw Trim Espadrille Sandals, Vacation Outdoor Straw Wedge Slide Sandals",,,
1000,1.88,0.43,"Detachable Multi-functional High Heel Shoe Straps, Anti-slip & Waterdrop Rhinestone Studded Shoe Lace, Non-install Design, One Size Fits Most",,,
400,21.6,0.21,Women Black And White Letter Graphic Colorblock Skate Shoes,,,4
,15.89,0.42,"Fashionable Graffiti Style Men's Slip-On Canvas Shoes For Casual, Sports And Outdoor Activities",2,in Men Canvas Shoes,
300,6.5,0.24,Bow Decor Espadrille Slides,,,6
400,9.99,0.41,Womens Softy Flat Sandals Cork Footbed Slides Adjustable Buckled Slip On Slippers Open Toe,,,
300,18.2,0.21,"Women Single Band Stiletto Heeled Sandals, Elegant Black Fabric Mule Sandals",,,16
100,16.5,0.2,"New Arrival Cross Lace-Up Breathable Mesh Solid Color Women Sports Shoes With Chunky Non-Slip Sole, Suitable For All Seasons And Large Size",,,5
500,15,0,SHEIN SHUZIA Plus Size Flat Cool Slippers,,,4
2100,21.2,0.21,Ankle Strap Espadrille Wedge Sandals,,,
,11.97,0.44,"Fashionable Korean Mid-Calf Rain Boots For Women, Waterproof, Anti-Slip And Durable, Suitable For Garden Work, Car Washing And Daily Use",1,in Women Rain Footwear,
,22,0.21,Rhinestone Decor Sculptural Heeled Mules,,,
1100,13.6,0.2,"Women's Patent Leather High-Heeled Sandals, Summer New Style Solid Faux-Leather Closed Toe Stilettos With Open Toe",,,
60,12.1,0.2,"New Arrival Plus Size Women's Comfortable Outdoor Sandals, Flower Decor Flip-Flops With Flat Sole, Large Size Green Slippers For Women",,,
40,13.75,0.38,Women's Versatile And Comfortable Flat Casual Shoes Slip-On Driving Loafers Large Size Flat Shoes,,,
,23,0.25,Men's Sports Shoes Star Pattern Skater Shoes White Running Shoes Men's Fashionable Outdoor Large Size High-Top Sports Shoes For Men Casual And Comfortable Flat Shoes Suitable For Students Men's Lace-Up Shoes,3,in Street Style Men Shoes,4
400,11.3,0.2,Styleloop Metal Decor Thong Sandals For Summer Vacation Shoes Summer Sale,,,
100,20.56,0.2,Women\ High Heel Sandals Pointed Toe Closed Toe Kitten Heel Party Dress Shoes,,,
8000,13.72,0.02,"Cool Outdoors Slide Sandals for Women, Buckle Decor Lightweight Open Toe Footbed Sandals",,,8
2100,8.91,0.22,"Women's New Fashion Round-Toe Braided Flat Sandals, Simple And Comfortable One-Strap Beach Slippers, Available In White, Brown, Black, Leopard Print, Patterned, Yellow, And Green",,,9
,11.8,0.21,"New Spring Arrival Women Round Toe Leopard Pattern Low-Cut Sneakers With Lace, Comfortable Soft Sole Flat Casual Sports Shoes",8,In Green Women Sneakers,
,10,0.25,"2023 Hottest Winter Slippers For Couples, Indoor/outdoor Thickened Warm Slippers With Lining",1,In Khaki Men Slippers,
200,14.74,0.42,Faux Suede Rhinestone Decor Ankle Strap Pumps,,,4
90,22.4,0.25,Two-Layer Cowhide Rubber Sole Handmade Business & Casual Men's Leather Shoes,,,
,18,0.25,"Men Minimalist Breathable Lace-Up Front Running Shoes, Sporty Outdoor Sneakers Manfinity Basics",8,in Men Road Running Shoes,
100,20.88,0.2,Women's Black Flat Slippers Half Slides & Half Sandals,,,
2300,11.2,0.21,Women's Comfortable And Fashionable Flat Sandals And Flip Flops,,,16
30,1.6,0.3,"3pairs Heel Protectors For Stilettos - Quiet, Non-Slip, Wear-Resistant, And Stylish For Weddings, Office & Parties",,,
60,3.27,0.58,Flip-Flops Ladies Wear Beach Fashion Comfortable Flip-Flops Summer Student Flip-Flops,,,
600,14.2,0.2,"2024 Summer New Arrival Women's Vacation Style Wedge, High Heel And Platform Espadrilles With T-Strap Buckle Closure, Waterproof And Fashionable Open Toe Chunky Sandals",,,
200,7.8,0.26,"Men Cartoon Bear Pattern Slides, Fashion Bathroom EVA Slides",,,
,4.89,0.77,Cow Slippers For Women Fuzzy Plush Animal Slippers Winter Warm Cozy House Slippers Soft Thick Sole Shoes Furry Home Sliders For Indoor Outdoor,4,In White Women Home Slippers,
